matrix_id,nrows,ncols,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct
cavity16,4562,4562,138187,0.0066398248997061,30.290881192459448,15.156765219810389,8.0,62.0,0.2628233231039018,4.112333771737078,3.1139535109503287,0.0352915387987724,18.888888888890623,18.888888888890627,0.9543372386693394
cavity17,4562,4562,138187,0.0066398248997061,30.290881192459448,16.887843404561576,1.0,62.0,0.2628233231039018,4.112333771737078,3.1141208680821846,0.104340201665936,19.59016776405255,20.038787849897847,0.9543372386693394
cavity18,4562,4562,138187,0.0066398248997061,30.290881192459448,15.156765219810389,8.0,62.0,0.2628233231039018,4.112333771737077,3.114646747449658,0.0287154756685664,24.761984718839436,22.29479315879955,0.9543372386693394
cavity19,4562,4562,138187,0.0066398248997061,30.290881192459448,16.887843404561576,1.0,62.0,0.2628233231039018,4.1123337717370765,3.115531590698728,0.0953529153879877,24.050544198723102,24.40732810247503,0.9543372386693394
cavity20,4562,4562,138187,0.0066398248997061,30.290881192459448,15.156765219810389,8.0,62.0,0.2628233231039018,4.112333771737076,3.1167896816823237,0.0241122314774221,32.06831693679331,28.03842441401019,0.9543372386693394
cavity21,4562,4562,138187,0.0066398248997061,30.290881192459448,16.887843404561576,1.0,62.0,0.2628233231039018,4.112333771737075,3.11844556669776,0.0933800964489259,29.148874215735177,32.56073074375852,0.9543372386693394
cavity22,4562,4562,138187,0.0066398248997061,30.290881192459448,15.156765219810389,8.0,62.0,0.2628233231039018,4.112333771737075,3.1205284400706494,0.0214818062253397,39.50776029253792,37.05682780452921,0.9543372386693394
cavity23,4562,4562,138187,0.0066398248997061,30.290881192459448,16.887843404561576,1.0,62.0,0.2628233231039018,4.112333771737076,3.12307037514397,0.0900920648838228,36.8135183800885,41.513441665311376,0.9543372386693394
cavity24,4562,4562,138187,0.0066398248997061,30.290881192459448,15.156765219810389,8.0,62.0,0.2628233231039018,4.112333771737075,3.126104665776884,0.0188513809732573,46.79770824197173,45.927115347899694,0.9543372386693394
cavity25,4562,4562,138187,0.0066398248997061,30.290881192459448,16.887843404561576,1.0,62.0,0.2628233231039018,4.112333771737075,3.12966487522244,0.088119245944761,44.55076528076737,50.29858586979314,0.9543372386693394
cavity26,4562,4562,138187,0.0066398248997061,30.290881192459448,15.156765219810389,8.0,62.0,0.2628233231039018,4.112333771737074,3.133784504185611,0.0168785620341955,55.53643809400668,54.63017016037101,0.9543372386693394
cegb3024,3024,3024,79848,0.0087317334341143,26.404761904761905,9.399998793843702,0.0,68.0,0.0092592592592592,0.9907407407407408,0.0957785225258203,0.0092592592592592,68.0,68.0,1.0
cegb3306,3306,3306,74916,0.0068543911251939,22.660617059891106,11.297618349965958,0.0,54.0,0.0254083484573502,0.9745916515426496,0.1573618895604019,0.0254083484573502,54.0,54.0,1.0
cell1,7055,7055,34855,0.0007002789161398,4.9404677533664065,0.2859815817826513,2.0,5.0,0.0,126.43710217037562,33.91544066917643,0.0481927710843373,416.001999,416.001999,0.9976473963563334
cell2,7055,7055,34855,0.0007002789161398,4.9404677533664065,0.2859815817826513,2.0,5.0,0.0,126.4361162296244,33.91544126624556,0.0481927710843373,416.0,416.0,0.9976473963563334
circuit204,1020,1020,5883,0.005654555940023,5.767647058823529,3.445646920240369,1.0,18.0,0.2196078431372549,0.2201474192841211,0.5514701440003773,0.0274509803921568,12.6,11.6,0.5140234574196838
circuit_1,2624,2624,35823,0.0052027659782123,13.652057926829269,72.86616252131033,1.0,2571.0,0.0129573170731707,0.0002426583504803,0.0040989548422928,0.4375,5.2143360881458625,3.009145309728,0.9995812746001173
circuit_2,4510,4510,21199,0.0010422269310377,4.700443458980044,22.50663513456656,1.0,1274.0,0.0019955654101995,0.7194708177610636,0.4460965727263632,0.8414634146341463,696.0369329988202,8.323141868344255,0.8476343223736968
coater1,1348,1348,19457,0.0107076975230916,14.433976261127595,11.493357773661405,1.0,55.0,0.8093471810089021,0.1906528189910979,0.3928158876647501,0.1906528189910979,104.78222222219703,91.1648666667307,0.5976769286118107
commanche_dual,7920,7920,31680,0.0005050505050505,4.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0
comsol,1500,1500,97645,0.0433977777777777,65.09666666666666,28.010985741708954,26.0,180.0,0.0,0.2275257006526031,0.0417554304969914,0.0,1.5846548488274923,1.0000000000000016,0.9990475702800964
conf5_0-4x4-14,3072,3072,119808,0.0126953125,39.0,0.0,39.0,39.0,1.0,0.0,0.0,0.0,23.84359719319401,23.84359719319401,0.9230769230769232
crankseg_2,63838,63838,14148858,0.0034718651072352,221.63692471568655,95.87570167351,48.0,3423.0,0.0,13714835.403761396,194718945.6957541,0.0002819637206679,65295053010.62301,65295053010.62312,1.0
cryg10000,10000,10000,49699,0.00049699,4.9699,0.1726093566409422,3.0,5.0,0.0,1173.6980434632085,2679.5750144285707,0.6135,53483.49037603078,45565.41406353545,0.9979677659510252
cryg2500,2500,2500,12349,0.00197584,4.9396,0.2432115128853895,3.0,5.0,0.0,291.9982036123231,665.1802156852381,0.588,12443.318398488618,10872.001654921183,0.9958701109401572
crystm01,4875,4875,105339,0.0044324102564102,21.608,5.346647893054834,8.0,27.0,0.0,9.263702987123799e-13,4.921654783305844e-13,0.0,6.029754535028994e-12,6.029754535028994e-12,1.0
crystm03,24696,24696,583770,0.000957168813196,23.638241010689992,4.7209893809366665,8.0,27.0,0.0,1.831089713778753e-13,8.214071345801963e-14,0.0,1.0356824574309598e-12,1.0356824574309596e-12,1.0
cz1268,1268,1268,12786,0.0079523629451979,10.083596214511042,7.170805845082692,1.0,27.0,0.0,6399.231165504208,180.3581701764385,0.6435331230283912,17593.456086460963,13894.784194079206,0.4942906303769748
cz2548,2548,2548,25674,0.0039545283153715,10.076138147566718,7.15699779413025,1.0,27.0,0.0,25608.083258605016,511.38646571098593,0.6436420722135008,72043.86491141519,56389.05690573774,0.4885876762483446
cz5108,5108,5108,51412,0.0019704377612711,10.064996084573218,7.1655993931602096,1.0,27.0,0.0,102456.75347170288,1458.4336337427012,0.6452623335943618,285463.3942096172,225016.0139256318,0.4901579397805959
data,2851,2851,30186,0.0037137369019294,10.587863907400912,2.708621936044662,3.0,17.0,1.0,0.0,0.0,0.0,17.0,17.0,1.0
dataset16mfeatkarhunen_10NN,2000,2000,27668,0.006917,13.834,3.779212087194896,10.0,39.0,1.0,0.0,0.0,0.0,1.9836385082995336,1.983638508299533,1.0
delaunay_n10,1024,1024,6112,0.005828857421875,5.96875,1.326929609097634,3.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0
delaunay_n11,2048,2048,12254,0.0029215812683105,5.9833984375,1.393244644031535,3.0,13.0,1.0,0.0,0.0,0.0,13.0,13.0,1.0
delaunay_n12,4096,4096,24528,0.0014619827270507,5.98828125,1.3676505912141586,3.0,14.0,1.0,0.0,0.0,0.0,14.0,14.0,1.0
delaunay_n13,8192,8192,49094,0.0007315576076507,5.992919921875,1.3427316888041123,3.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0
diag,2559,2559,8184,0.0012497554776443,3.198124267291911,0.4024888360962361,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0
dolphins,62,62,318,0.082726326742976,5.129032258064516,2.931936885777936,1.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0
dw1024,2048,2048,10114,0.0024113655090332,4.9384765625,0.5059451468669144,3.0,8.0,0.0,0.4501783229366385,0.2551295499480062,0.5537109375,1.000000000000004,1.000000000000004,0.9879375123591062
dw2048,2048,2048,10114,0.0024113655090332,4.9384765625,0.5059451468669144,3.0,8.0,0.0,0.4501783229366385,0.2551295499480062,0.5537109375,1.000000000000004,1.000000000000004,0.9879375123591062
dw4096,8192,8192,41746,0.0006220638751983,5.095947265625,0.6142220539789219,3.0,8.0,0.0,4.843319913610025,13.708941400536814,0.1064453125,117.51982418361888,117.59104529155069,0.9699611938868394
dw8192,8192,8192,41746,0.0006220638751983,5.095947265625,0.6142220539789219,3.0,8.0,0.0,4.843319913610025,13.708941400536814,0.1064453125,117.51982418361888,117.59104529155069,0.9699611938868394
dwt_1005,1005,1005,8621,0.0085354322912799,8.578109452736319,3.61906483178691,4.0,27.0,0.0,1.0,0.0,0.0,27.0,27.0,1.0
dwt_1007,1007,1007,8575,0.0084561988621851,8.515392254220457,1.1695879056217815,3.0,10.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0
dwt_1242,1242,1242,10426,0.0067588767791806,8.394524959742352,1.9504082667962097,2.0,12.0,0.0,1.0,0.0,0.000805152979066,12.0,12.0,1.0
dwt_2680,2680,2680,25026,0.0034843506348852,9.338059701492538,1.855379221651796,4.0,19.0,0.0,1.0,0.0,0.0,19.0,19.0,1.0
dynamicSoaringProblem_2,1591,1591,15588,0.0061581468039305,9.797611565053426,18.24604571169061,2.0,596.0,0.4380892520427404,3583.079221475793,132239.86034255818,0.0106851037083595,5259113.1798345,5259113.179834499,1.0
dynamicSoaringProblem_3,2871,2871,32022,0.0038849198939999,11.153605015673982,24.360473979526155,2.0,1076.0,0.4378265412748171,978.7357430219612,52407.83035971627,0.014977359804946,2808631.2628122126,2808631.262812213,1.0
dynamicSoaringProblem_4,3191,3191,36516,0.0035861594045694,11.443434659981197,25.66649360060624,2.0,1196.0,0.4377937950485741,132.72941249144165,7467.482214082006,0.0166092134127232,421946.70153633505,421946.701536335,1.0
dynamicSoaringProblem_5,3271,3271,36789,0.0034384039315698,11.247019260165088,25.98206474286819,2.0,1226.0,0.4377866095995109,291.5824771776737,15753.86845009241,0.0614490981351268,900074.899452945,900074.8994529451,1.0
dynamicSoaringProblem_6,3431,3431,36741,0.0031211133151615,10.70853978431944,26.57741966992605,2.0,1286.0,0.4377732439522005,33.99621377253942,1492.4906027474233,0.0623724861556397,80272.99074765382,80272.99074765382,1.0
dynamicSoaringProblem_7,3511,3511,37680,0.0030566747904883,10.731985189404728,26.877586768202686,2.0,1316.0,0.4377670179436058,213.2739129566187,11734.85275517084,0.0618057533466248,693886.9402655013,693886.9402655014,1.0
dynamicSoaringProblem_8,3543,3543,38136,0.0030380354292479,10.763759525825572,26.998140592684397,2.0,1328.0,0.4377646062658764,594.4300748668783,32248.137405739995,0.0194750211685012,1913027.4215687108,1913027.4215687108,1.0
email-Eu-core,1005,1005,25571,0.0253171951189327,25.443781094527363,33.30734420128877,0.0,334.0,0.3611940298507463,0.6388059701492538,0.4803466484227036,0.2069651741293532,212.0,334.0,0.7184701419576864
email,1133,1133,10902,0.0084927112408067,9.62224183583407,9.33964017753576,1.0,71.0,1.0,0.0,0.0,0.0,71.0,71.0,1.0
epb0,1794,1794,7764,0.0024123518379734,4.327759197324415,2.9781139228262905,2.0,11.0,0.0,0.1748907425678714,0.1091993531529174,0.7491638795986622,0.7389024888479361,0.6531417232087068,0.6161772282328697
eris1176,1176,1176,18552,0.0134145494932666,15.775510204081632,23.670188753452,2.0,99.0,0.0,1.0,0.0,0.1420068027210884,99.0,99.0,1.0
eurqsa,7245,7245,46142,0.0008790622599246,6.368806073153899,4.146065845785504,3.0,37.0,0.2927536231884058,1.3639751552795032,0.903883005701278,0.0,6366987.427999999,6366987.427999999,1.0
ex10,2410,2410,54840,0.0094419861916978,22.755186721991706,11.483626448880036,6.0,50.0,0.0,1400454.177000411,2811267.274788743,0.0360995850622406,113545862.02404632,113545862.02404632,1.0
ex10hs,2548,2548,57308,0.008827066631507,22.491365777080063,11.300498211587858,4.0,50.0,0.0,1256658.5175288096,2451880.8686400875,0.0357142857142857,83631827.92441434,83631827.92441434,1.0
ex12,3973,3973,80211,0.0050815569909372,20.189025924993707,7.833033651905091,7.0,37.0,0.285426629750818,19.35649858985733,15.637428079989672,0.0790334759627485,162.06674545578505,162.06674545578505,1.0
ex13,2568,2568,75628,0.0114681291912927,29.450155763239877,11.370728459858016,10.0,50.0,0.0,279823769.5973606,620433569.9052404,0.0,19976276595.27128,19976276595.27128,1.0
ex14,3251,3251,66775,0.0063180048899607,20.53983389726238,7.79003124163892,7.0,37.0,0.2768378960319901,870401.2934681394,1559873.5909916002,0.2125499846201169,15868802.999460904,15868802.999460906,1.0
ex15,6867,6867,98671,0.0020924516658,14.368865589049076,4.37326867218596,4.0,18.0,0.0,229008345.68683875,533596360.4563096,0.036405999708752,12187368735.830448,12187368735.830448,1.0
ex18,5773,5773,71805,0.0021545251674674,12.438073791789364,4.81047545109369,1.0,18.0,0.0,2496414.232166192,5600774.0203236705,0.0632253594318378,167073129.84590194,167073129.84590185,1.0
ex20,2203,2203,69981,0.0144195314893712,31.766227871084883,15.40953432882788,8.0,67.0,0.2723558783477077,0.0093276338078845,0.0185697096877893,0.2673626872446664,1.9206531371196165,1.8470314688754312,1.0
ex23,1409,1409,43703,0.0220135084151815,31.017033356990773,14.78378812074325,8.0,67.0,0.2845990063875088,19724.474303460094,21396.09658218045,0.0205819730305181,298647.58995534625,298647.5866180353,1.0
ex24,2283,2283,48737,0.0093507612782513,21.34778799824792,8.423988449482678,9.0,46.0,0.2838370565045992,7.9259204484370365,9.098369909814387,0.0455540954883924,107.0611809738748,107.05443533188613,1.0
ex26,2163,2163,94033,0.0200986669214454,43.47341655108645,22.576435346199823,7.0,136.0,0.2112806287563569,4.523689808999839,4.106881533917764,0.0332871012482662,93.69726526286162,100.15617161019014,1.0
ex28,2603,2603,77781,0.0114795585164374,29.88129081828659,14.809772381630877,9.0,62.0,0.2881290818286592,6.155119350129837,6.630468729821979,0.0445639646561659,122.56646980624468,122.56646980624468,1.0
ex29,2870,2870,23754,0.002883851934587,8.27665505226481,2.0385087027494575,1.0,9.0,0.0,0.0821499096522298,0.2375354401329432,0.2602787456445993,1.0,1.0,1.0
ex31,3909,3909,115357,0.0075494030508993,29.51061652596572,16.59750918610848,9.0,75.0,0.1611665387567152,0.4291272343012982,0.339633325446104,0.0396520849322077,29.60769511622407,36.68998564933804,1.0
ex32,1159,1159,11343,0.0084442495650574,9.78688524590164,2.486956596138448,3.0,13.0,0.2553925798101812,3.582318132217494,6.072508632942806,0.0690250215703192,133.33333333333545,133.33333333333545,1.0
ex33,1733,1733,22189,0.0073882333668188,12.803808424697056,4.226103509600613,4.0,18.0,0.0,1109190269.0813496,3565424667.242919,0.0357761107905366,161000000160.0922,161000000160.09216,1.0
ex35,19716,19716,228208,0.0005870745392032,11.574761614932036,4.479155309593703,1.0,18.0,0.0,622763.9566855454,1391371.357757084,0.036772164739298,42935580.82344986,42935580.82344985,1.0
ex36,3079,3079,53843,0.0056794969663745,17.48717115946736,7.342483463852896,6.0,37.0,0.1636895095810328,25.680864330126212,44.66887699662403,0.1448522247482949,323.1143338203997,323.11433382039974,1.0
ex37,3565,3565,67591,0.0053182629153233,18.95960729312763,20.3234447793655,1.0,85.0,0.0,14.66151847741484,17.36269817870477,0.5988779803646563,226.374483283985,226.37447693045664,1.0
ex40,7740,7740,458012,0.007645307106277,59.17467700258398,25.822275294432533,6.0,89.0,0.2356589147286821,0.5155139744775475,0.4219500049354472,0.0002583979328165,11.360420634755926,11.36042063475592,1.0
ex6,1651,1651,49533,0.0181719061662975,30.00181708055724,14.758401492937724,3.0,62.0,0.2852816474863719,17.13800468670064,29.99941659763599,0.0187764990914597,513.4898861465157,513.4898861465156,1.0
ex7,1633,1633,54543,0.0204534537023252,33.400489895897124,15.324777107395567,8.0,75.0,0.0,110151513.10874084,168080208.16168085,0.0410287813839559,2785983467.080816,2785983467.1549573,1.0
ex8,3096,3096,106344,0.0110945856619193,34.348837209302324,15.221504658681887,12.0,75.0,0.0,2473648.257965723,4951724.162122715,0.0054909560723514,59612707.24343633,59612707.24343632,1.0
ex9,3363,3363,99471,0.0087951398476838,29.578055307760927,11.514464400039534,10.0,50.0,0.0,199883601.9908225,304167651.6763457,0.0,5815743839.956613,5815743839.956612,1.0
extr1,2837,2837,11407,0.0014172705731913,4.020796616143814,2.248860832496396,1.0,10.0,0.9992950299612268,0.0029184316888882,0.1379239257394975,0.0003524850193866,741299.5685105,742044.3213052335,0.0044709388971684
extr1b,2836,2836,11404,0.0014178972350257,4.0211565585331455,2.249175574276904,1.0,10.0,0.9992947813822284,0.0007096893939669,0.0377625280520977,0.0,741299.568510469,742044.3213052026,0.0041213609259908
fd12,7500,7500,28462,0.0005059911111111,3.7949333333333337,1.4269131002116269,1.0,6.0,1.0,0.0,0.0,0.0,128724006.05183664,108350416.69082992,0.0002810765230834
filter2D,1668,1668,10750,0.0038638154224821,6.44484412470024,1.2203131009834762,3.0,9.0,0.0,3.5068945228803185e-05,3.509188643307449e-05,0.7823741007194245,0.0002338568922808,0.0002338568922808,1.0
flowmeter0,9669,9669,67391,0.0007208398379365,6.969800393008584,0.3921852341850252,4.0,11.0,0.0,67.59736745899487,221.9593970160718,0.8099079532526632,2815.210206488089,2815.210206488089,1.0
flowmeter5,9669,9669,67391,0.0007208398379365,6.969800393008584,0.3921852341850252,4.0,11.0,0.0,67.59740105773827,221.95938850864513,0.7956355362498707,2815.210206488089,2815.210206488089,1.0
fpga_dcop_01,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.257527765344551,0.2617496602455364,0.3081967213114754,5.7273199821621565,5.727272727354194,0.8533604887983707
fpga_dcop_02,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.257666107619594,0.2618266884516961,0.5057377049180328,5.74996331637646,5.7498010043083765,0.8533604887983707
fpga_dcop_03,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.3261019912611217,0.6400000687096287,0.4836065573770491,18.206660205620675,18.206593713885223,0.8533604887983707
fpga_dcop_04,1220,1220,5884,0.0039532383767804,4.822950819672132,4.014089670501544,1.0,36.0,0.0688524590163934,0.3160230868365359,0.5475096617629285,0.4959016393442623,13.702011999310624,13.701472312145578,0.8538409245411285
fpga_dcop_05,1220,1220,5852,0.0039317387798978,4.79672131147541,4.021416731562408,1.0,36.0,0.0688524590163934,0.3342309131156018,0.6502499444256761,0.4991803278688524,18.283589667874693,18.28358828763685,0.8557758031442242
fpga_dcop_06,1220,1220,5860,0.0039371136791185,4.80327868852459,4.0188884856434655,1.0,36.0,0.0688524590163934,0.2958832537154988,0.4124588251857502,0.5155737704918033,11.989221399053186,11.98773790981598,0.8552901023890785
fpga_dcop_07,1220,1220,5855,0.0039337543671056,4.799180327868853,4.020622982101552,1.0,36.0,0.0688524590163934,0.4646949054997428,5.972300787473659,0.4844262295081967,416.66997784753954,416.6699778475397,0.8553373185311699
fpga_dcop_08,1220,1220,5888,0.0039559258263907,4.826229508196722,4.01341609283304,1.0,36.0,0.0688524590163934,0.2907718338917683,0.5178478047523752,0.4852459016393443,27.57289319350939,27.572714213686353,0.8536005434782609
fpga_dcop_09,1220,1220,5888,0.0039559258263907,4.826229508196722,4.013416092833041,1.0,36.0,0.0688524590163934,0.2854890826816733,0.4980149849375141,0.4729508196721311,22.97473971356557,22.974739713566052,0.8536005434782609
fpga_dcop_10,1220,1220,5884,0.0039532383767804,4.822950819672132,4.014498047247225,1.0,36.0,0.0688524590163934,0.2699872542037747,0.3164884688854206,0.4762295081967213,9.457434868167734,9.457329792273418,0.8538409245411285
fpga_dcop_11,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2648647026140036,0.2877126203294805,0.4622950819672131,7.64137849799949,7.64137775124742,0.8533604887983707
fpga_dcop_12,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2666159439852292,0.3173377212889748,0.4459016393442623,10.551429095159568,10.55088204803567,0.8533604887983707
fpga_dcop_13,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2626002625485559,0.2751155577914581,0.4516393442622951,5.918504482594384,5.918462428231411,0.8533604887983707
fpga_dcop_14,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2598876978984472,0.2652426707874896,0.4434426229508196,5.7961796865965365,5.795951745919989,0.8533604887983707
fpga_dcop_15,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2597571349455677,0.2670132918021771,0.4475409836065573,5.899119359723164,5.898913817097448,0.8533604887983707
fpga_dcop_16,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.26128691732659,0.2707049179761346,0.430327868852459,6.153592313530036,6.153341378814406,0.8533604887983707
fpga_dcop_17,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.261885387359043,0.2767351347644226,0.4491803278688525,7.278679018255971,7.278607447540001,0.8533604887983707
fpga_dcop_18,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2593545349070941,0.2667859131750776,0.4344262295081967,6.459892161063056,6.459873219768641,0.8533604887983707
fpga_dcop_19,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2582718969734949,0.2630584090605096,0.4254098360655737,5.931990210270085,5.931902114834974,0.8533604887983707
fpga_dcop_20,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2584080169784661,0.2634601646385733,0.4336065573770492,5.75676305195441,5.756586359540963,0.8533604887983707
fpga_dcop_21,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2580163540164126,0.2622148010695705,0.4319672131147541,5.727397032012966,5.727386510139964,0.8533604887983707
fpga_dcop_22,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578168675922458,0.2616822858046208,0.4221311475409836,5.727437172262981,5.727272765436413,0.8533604887983707
fpga_dcop_23,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578103517094551,0.261671241976413,0.4237704918032787,5.727393632315801,5.727272728235858,0.8533604887983707
fpga_dcop_24,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578115136152742,0.26166820201514,0.4327868852459016,5.7273926964700035,5.727272760466829,0.8533604887983707
fpga_dcop_25,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578096064946106,0.2616686923517118,0.430327868852459,5.727536580319728,5.727282150104028,0.8533604887983707
fpga_dcop_26,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578107963771806,0.2616699278130839,0.421311475409836,5.727810717605102,5.727749188037022,0.8533604887983707
fpga_dcop_27,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578167735365768,0.2616945698271852,0.4278688524590164,5.735497786741465,5.735454512052785,0.8533604887983707
fpga_dcop_28,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578122179902237,0.2616776686466462,0.4204918032786885,5.730141280411109,5.730136276420663,0.8533604887983707
fpga_dcop_29,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578109441851209,0.2616713656924989,0.4204918032786885,5.728186791497411,5.728185268526616,0.8533604887983707
fpga_dcop_30,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578102465596383,0.2616692026709672,0.4237704918032787,5.727494812292781,5.727493314830038,0.8533604887983707
fpga_dcop_31,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578103277492012,0.2616684864494477,0.430327868852459,5.727292098000421,5.727290600552061,0.8533604887983707
fpga_dcop_32,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578105073066313,0.2616683733140387,0.4204918032786885,5.727274226342159,5.72727272889385,0.8533604887983707
fpga_dcop_33,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.257810227790724,0.2616684541823092,0.4237704918032787,5.727274224807502,5.727272727359264,0.8533604887983707
fpga_dcop_34,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578099885510695,0.2616685234878911,0.4270491803278688,5.72727422480743,5.727272727359263,0.8533604887983707
fpga_dcop_35,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098823554055,0.261668554294496,0.4344262295081967,5.727274224807415,5.727272727359263,0.8533604887983707
fpga_dcop_36,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098401999973,0.2616685665312178,0.4393442622950819,5.72727422480742,5.727272727359263,0.8533604887983707
fpga_dcop_37,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098243152465,0.2616685711433598,0.4459016393442623,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_38,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098184497361,0.2616685728465782,0.4483606557377049,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_39,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098162871427,0.2616685734745734,0.4516393442622951,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_40,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098154879603,0.2616685737066528,0.4475409836065573,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_41,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098151926852,0.2616685737924012,0.45,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_42,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150837983,0.261668573824023,0.4532786885245902,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_43,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150437383,0.2616685738356568,0.4524590163934426,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_44,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150290314,0.2616685738399278,0.4508196721311475,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_45,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150236406,0.2616685738414934,0.4508196721311475,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_46,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150216734,0.2616685738420647,0.4508196721311475,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_47,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150209659,0.2616685738422702,0.45,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_48,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150207189,0.2616685738423419,0.4516393442622951,5.727274224807422,5.727272727359263,0.8533604887983707
